疾病/章节,父级,层级,docx_start_para,docx_end_para,pdf_start_page_approx,skeleton_slot,骨架槽位中文,是否覆盖,命中关键词,证据强度,是否可直接用于CDSS,备注
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,prognosis,预后,是,预后；复发,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,complication,并发症,是,并发症；猝死；心力衰竭；栓塞；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第四节致心律失常性右心室心肌病,第六章心肌疾病,节,5895,5928,306,prevention,预防/健康教育,是,预防；运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,definition,定义/概述,是,是一组,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,classification,分类/分型,是,分类；分为,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,etiology,病因,是,病因,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,pathogenesis,发病机制/病理生理,是,病理生理,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,epidemiology,流行病学,是,死亡率,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,symptom,症状,是,症状；呼吸困难；水肿,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,sign,体征,是,体征；奔马律；颈静脉；水肿；肝大；血压,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,exam,检查,是,检查；心电图；超声心动图；X线；CT,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,lab_test,检验,是,肌钙蛋白；BNP；NT-proBNP,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,diagnostic_criteria,诊断标准,是,可诊断；诊断依据,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,treatment_plan,治疗方案,是,【治疗】；治疗；药物治疗；手术治疗；起搏,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,medication,药物,是,药物；β受体拮抗剂；利尿剂；抗凝,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,procedure,手术/操作,是,手术；起搏器,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,prognosis,预后,是,预后；死亡,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,complication,并发症,是,栓塞；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第五节限制型心肌病,第六章心肌疾病,节,5929,5959,306,prevention,预防/健康教育,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,definition,定义/概述,是,是指,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,etiology,病因,是,【病因】；病因,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,pathogenesis,发病机制/病理生理,是,【发病机制】；发病机制,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,epidemiology,流行病学,是,死亡率,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,symptom,症状,是,症状；胸痛；心悸；水肿,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,sign,体征,是,体征；奔马律；水肿,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,exam,检查,是,检查；心电图；超声心动图；X线；造影,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,lab_test,检验,是,肌钙蛋白,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,diagnostic_criteria,诊断标准,是,诊断依据,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别；需与,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,treatment_plan,治疗方案,是,【治疗】；治疗；药物治疗；起搏,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,medication,药物,是,药物；β受体拮抗剂,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,prognosis,预后,是,死亡,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,complication,并发症,是,心力衰竭；休克；心律失常,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
第六节心肌炎,第六章心肌疾病,节,5960,6066,306,prevention,预防/健康教育,是,运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,definition,定义/概述,是,是指,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,etiology,病因,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,pathogenesis,发病机制/病理生理,是,【病理生理】；病理生理；病理解剖,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,epidemiology,流行病学,是,发病率,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,symptom,症状,是,症状,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,sign,体征,是,体征；杂音,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,exam,检查,是,检查；心电图；超声心动图；X线；CT；造影,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,differential_diagnosis,鉴别诊断,是,鉴别诊断；鉴别；需与；相鉴别,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,treatment_plan,治疗方案,是,【治疗】；治疗；手术治疗；介入治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,medication,药物,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,procedure,手术/操作,是,手术；介入,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,prognosis,预后,是,预后,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
十、冠状动脉瘘,第一节成人常见先天性心血管病,小节/疾病,6226,6246,319,complication,并发症,是,心力衰竭；栓塞,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
