状态,路径,分组,大小KB,建议动作,原因
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/00_模板表/裁决规则权重表.csv,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.17,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/01_AMI样板包/AMI推荐来源裁决样板_20260717.csv,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,2.19,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/01_AMI样板包/README_AMI推荐来源裁决样板.md,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.17,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/02_入库前审计/AMI来源裁决入库前审计报告_20260717.md,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.17,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/02_入库前审计/AMI来源裁决入库前审计摘要_20260717.json,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,0.22,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/02_入库前审计/AMI来源裁决入库前审计结果_20260717.csv,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.77,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/02_入库前审计/AMI来源裁决阻断清单_20260717.csv,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.54,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/03_前端字段对齐/AMI来源裁决前端字段对齐表_20260717.csv,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,2.39,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/03_前端字段对齐/AMI来源裁决前端字段对齐说明_20260717.md,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.2,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/04_delta候选包_不可直接入库/nodes_delta_candidate.jsonl,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,6.16,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/04_delta候选包_不可直接入库/relations_delta_candidate.jsonl,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,5.27,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/AMI来源裁决服务器独立复核_20260717.json,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,2.69,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/AMI来源裁决正式入库报告_20260717.md,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,0.75,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/AMI来源裁决正式入库结果_20260717.json,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.12,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/AMI正式推荐主证据动作编码补齐表_20260717.csv,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.8,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/AMI正式推荐入库缺失检查_20260717.csv,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,0.0,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/AMI证据候选_top8_20260717.jsonl,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,35.14,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/internal_284_288_evidence_excerpt.jsonl,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,61.24,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/nodes_delta_final.jsonl,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,17.36,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/relations_delta_final.jsonl,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,7.51,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/throm_2018_all_evidence_excerpt.jsonl,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,36.33,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/05_正式delta入库_20260717/udmi_6_12_evidence_excerpt.jsonl,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,6.59,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/执行_AMI来源裁决入库前审计_20260717.py,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,12.59,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/执行_AMI来源裁决补证据并正式入库_20260717.py,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,24.33,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/134_推荐来源裁决层落地_20260717/推荐来源裁决层落地报告_20260717.md,项目管理中心_project_management/134_推荐来源裁决层落地_20260717,1.89,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717/nodes_delta_final.jsonl,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717,248.49,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717/relations_delta_final.jsonl,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717,78.52,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717/修复_动作编码映射并补入库_20260717.py,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717,10.42,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717/动作编码修复与补入库结果_20260717.json,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717,0.5,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717/动作编码映射修复清单_20260717.csv,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717,2.14,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717/执行_推荐来源裁决批量推广_20260717.py,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717,25.06,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
??,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717/推荐来源裁决批量推广_候选入库清单_20260717.csv,项目管理中心_project_management/135_推荐来源裁决批量推广_20260717,219.12,建议提交,项目管理阶段报告/审计/脚本，属于可追溯里程碑
