issue_scope,source_disease_name,target_subject_name,slot,mapping_status,mapping_type,total_rows,mergeable_rows,blocked_rows,strong_rows,medium_rows,noise_rows,unique_entity_count,sample_entities,sample_evidence,decision_counts
历史候选池归并风险，不作为当前骨架缺陷,急性心包炎,急性心包炎,diagnosis_differential,可自动采用,exact,8,6,2,2,4,0,2,鉴别诊断；鉴别诊断；鉴别诊断；诊断标准；鉴别诊断；鉴别诊断,出肺动脉大分支血管的栓塞。需提醒 AMI 和急性肺动脉栓塞时 D- 二聚体均可升高，鉴别诊断价值不大。 || 6. 嗜铬细胞瘤 由于儿茶酚胺的突然升高，病人一般会出现头痛、心悸和出汗，血压波动较大，收缩压达 200mmHg，血压升高后又出现急剧下降，可导致休克。儿茶酚胺大量释放可导致冠脉血管弥漫性收缩，可引起 || 【诊断与鉴别诊断】,"{""可进入抽样复核后归并"": 6, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,慢性冠脉综合征,慢性冠状动脉综合征,exam_lab,可自动采用,normalized_equal,2,0,2,0,0,0,2,,,"{""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,慢性心力衰竭,慢性心力衰竭,etiology_pathogenesis,可自动采用,exact,4,2,2,1,1,0,3,心肌缺血；动脉粥样硬化,【防治】 早期预防尤为重要，积极控制冠心病危险因素；改善心肌缺血，预防再次心肌梗死和死亡发生；纠正心律失常。积极治疗心功能不全（药物和器械治疗原则与慢性心力衰竭治疗类同，请参阅相关章节）。 || （3）钙通道阻滞剂（CCB）：CCB 分为二氢吡啶类和非二氢吡啶类，前者以硝苯地平为代表，后者有维拉帕米和地尔硫草。根据药物作用持续时间，CCB 又可分为短效和长效。长效包括长半衰期药物，例如氨氯地平,"{""可进入抽样复核后归并"": 2, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,房室传导阻滞,房室传导阻滞,follow_up_prognosis,可自动采用,exact,3,1,2,0,1,0,2,预后不良,5. 肺 肺的小动脉炎引起小动脉瘤或局部血管的栓塞，而出现咯血、胸痛、气短等症状。咯血量大者可致命。有肺栓塞者多预后不良。,"{""可进入抽样复核后归并"": 1, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,肥厚型心肌病,肥厚型心肌病,follow_up_prognosis,可自动采用,exact,4,2,2,1,1,0,3,预后良好；定期随访,2. 其他疾病引起的心绞痛 严重主动脉瓣狭窄或关闭不全、风湿性冠脉炎、梅毒性主动脉炎引起冠脉口狭窄或闭塞、肥厚型心肌病、X 综合征等，要根据其临床表现来进行鉴别。其中 X 综合征多见于女性，ECG 负 || 2. 超声心动图 经胸超声心动图（TTE）为首选检查方法，可用于初始评估、定期随访、家系筛查及疗效评估。TTE 主要表现为（文末彩图 3-6-2）：室间隔不对称肥厚、LVOTO、SAM、左室舒张功能障,"{""可进入抽样复核后归并"": 2, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,肥厚型心肌病,肥厚型心肌病,risk_factor,可自动采用,exact,6,4,2,0,4,0,5,手术；家族史；感染；肿瘤,（三）症状性梗阻型 HCM 病人的手术治疗 室间隔减容术（SRT）包括经皮腔内或心肌内室间隔心肌消融、外科室间隔心肌切除，适应证为：①临床标准：充分药物治疗后仍有严重症状（NYHA || （五）猝死预防 植入型心律转复除颤器（ICD）是猝死幸存者的绝对适应证（2 级预防）和猝死高危者的相对适应证（1 级预防），但是否植入取决于病人意愿、预测生存期( ≥1 年）及危险分层，这些指征原则上 || 【病因和发病机制】 病因未全明。DCM 常有家族性发病趋势，遗传方式多为常染色体显性、少数为常染色体隐性或 X 连锁遗传。病毒感染和自身免疫等获得性病因也参与致病。,"{""可进入抽样复核后归并"": 4, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,致心律失常性右心室心肌病,致心律失常性右心室心肌病,risk_factor,可自动采用,exact,12,10,2,3,7,0,6,创伤；手术；手术；感染；肿瘤；家族史；手术；家族史；手术；创伤,1. 静息心电图 是诊断心律失常最重要的无创伤性检查技术，常规心电图分析原则：①根据 P波形态特征判断基本心律是窦性心律还是异位心律。②测定 P-P 或 R-R 间期，计算心房率或心室率有无心动过速或 || （六）三维心脏电生理标测系统 常规心腔内电生理标测基于数字减影血管造影（DSA）影像，对于复杂心律失常的空间定位不准确，手术成功率不高，使得手术时间与 X 线曝光时间较长。心脏三维标测系统是近年来迅速 || （七）心脏影像学 心脏影像学检查有助于评估心脏结构和功能异常与心律失常的关系。超声心动图是最常用的心脏影像学检查，包括经胸超声心动图（transthoracic echocardiography，TT,"{""可进入抽样复核后归并"": 10, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,限制型心肌病,限制型心肌病,clinical_manifestation,可自动采用,exact,11,9,2,3,6,0,8,呼吸困难；劳力性呼吸困难；水肿；呼吸困难；水肿；水肿；颈静脉怒张；第四心音；奔马律,2. 限制型缺血性心肌病 尽管绝大多数缺血性心肌病病人表现类似于扩张型心肌病，但少数病人的临床表现却主要以左心室舒张功能异常为主，而收缩功能正常或仅轻度异常，类似于限制型心肌病，故被称为限制型缺血性心 || 2. 限制型缺血性心肌病 尽管绝大多数缺血性心肌病病人表现类似于扩张型心肌病，但少数病人的临床表现却主要以左心室舒张功能异常为主，而收缩功能正常或仅轻度异常，类似于限制型心肌病，故被称为限制型缺血性心 || 2. 限制型缺血性心肌病 尽管绝大多数缺血性心肌病病人表现类似于扩张型心肌病，但少数病人的临床表现却主要以左心室舒张功能异常为主，而收缩功能正常或仅轻度异常，类似于限制型心肌病，故被称为限制型缺血性心,"{""可进入抽样复核后归并"": 9, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,限制型心肌病,限制型心肌病,follow_up_prognosis,可自动采用,exact,3,1,2,0,1,0,1,预后不良,2. 体征 可闻及第四心音奔马律，血压低常预示预后不良。本病病人颈静脉怒张、肝大、腹腔积液、下肢水肿等右心衰体征也较突出。,"{""可进入抽样复核后归并"": 1, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,静脉血栓症,静脉血栓症,classification_risk,可自动采用,exact,2,0,2,0,0,0,1,,,"{""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,非扩张型左心室心肌病,非扩张型左心室心肌病,etiology_pathogenesis,可自动采用,exact,3,1,2,0,1,0,2,心肌缺血,心肌病（cardiomyopathy，CM）是一组病因和表型异质性高的心肌疾病，其心肌结构和 / 或功能异常无法以前 / 后负荷增加或心肌缺血等疾病来诠释。CM 病因复杂，可为遗传性或获得性。遗传模式,"{""可进入抽样复核后归并"": 1, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,非扩张型左心室心肌病,非扩张型左心室心肌病,exam_lab,可自动采用,exact,5,3,2,0,3,0,3,超声心动图；心电图；心电图,CM 的病因复杂、表型多样，亟需规范化临床诊疗径路，其关键环节是：①将 CM 视为常见临床表现（心力衰竭、心律失常）的原因；②对疑似或确诊者，应先以超声心动图评估心脏形态和功能并初定表型，再以磁共振评 || 4. 心脏气球样变 发生与情绪激动或精神刺激等有关，故又称“心碎综合征”。临床表现为突发胸骨后疼痛伴心电图 ST 段抬高或压低，血管造影无明显冠脉狭窄但心室造影或 TTE 显示心室中部和心尖部收缩期膨 || 1. 心电图检查 本病某些心电特征可指示潜在遗传病因，如神经肌肉病变和结节病相关性NDLVC 常有传导异常，DSP 和 PLN突变相关性 NDLVC 常见 QRS 波低电压。,"{""可进入抽样复核后归并"": 3, ""阻断_证据文本不足"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,高血压急症和亚急症,,treatment,暂不采用,no_candidate,2,0,2,1,0,0,2,,,"{""阻断_无可靠骨架疾病映射"": 2}"
历史候选池归并风险，不作为当前骨架缺陷,Brugada综合征,,complication,暂不采用,no_candidate,1,0,1,1,0,0,1,,,"{""阻断_无可靠骨架疾病映射"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,follow_up_prognosis,可自动采用,manual_synonym_rule,3,2,1,0,2,0,2,预后良好；预后不良,在戒烟、戒酒的基础上，钙通道阻滞剂和硝酸酯类药物是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔。β受体拮抗剂可能会加重或诱发痉挛，不能单独用于变异型心绞痛病人，但伴有固定性狭窄的病人并非禁 || 在戒烟、戒酒的基础上，钙通道阻滞剂和硝酸酯类药物是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔。β受体拮抗剂可能会加重或诱发痉挛，不能单独用于变异型心绞痛病人，但伴有固定性狭窄的病人并非禁,"{""可进入抽样复核后归并"": 2, ""阻断_证据文本不足"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,ST段抬高型心肌梗死,急性 ST 段抬高型心肌梗死,risk_factor,可自动采用,manual_synonym_rule,6,5,1,0,5,0,5,糖尿病；创伤；手术；肿瘤；吸烟,2. 冠状动脉旁路移植术 选择何种血运重建策略主要根据临床因素、术者经验和冠脉病变的解剖特点，冠状动脉旁路移植术最大的受益者是病变严重 PCI 达不到完全血运重建或不适合 PCI 的病人、有多支血管病 || （2）禁忌证：①既往发生过出血性脑卒中，6 个月内发生过缺血性脑卒中或脑血管事件；②中枢神经系统受损、颅内肿瘤或畸形；③近期（2～4 周）有活动性内脏出血；④未排除主动脉夹层；⑤入院时严重且未控制的高 || （2）禁忌证：①既往发生过出血性脑卒中，6 个月内发生过缺血性脑卒中或脑血管事件；②中枢神经系统受损、颅内肿瘤或畸形；③近期（2～4 周）有活动性内脏出血；④未排除主动脉夹层；⑤入院时严重且未控制的高,"{""可进入抽样复核后归并"": 5, ""阻断_证据文本不足"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,三尖瓣下移畸形,,etiology_pathogenesis,暂不采用,no_candidate,1,0,1,0,0,0,1,,,"{""阻断_无可靠骨架疾病映射"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,三尖瓣下移畸形,,treatment,暂不采用,no_candidate,1,0,1,0,0,0,1,,,"{""阻断_无可靠骨架疾病映射"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,下肢动脉硬化闭塞症,下肢动脉硬化闭塞症,classification_risk,可自动采用,exact,1,0,1,0,0,0,1,,,"{""阻断_证据文本不足"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,下肢动脉硬化闭塞症,下肢动脉硬化闭塞症,etiology_pathogenesis,可自动采用,exact,3,2,1,1,1,0,1,动脉粥样硬化；动脉粥样硬化,下肢动脉硬化闭塞症是动脉粥样硬化累及下肢动脉导致动脉狭窄或闭塞而引起肢体缺血症状的慢性疾病，是全身动脉硬化性疾病在下肢的表现。 || 【病因和发病机制】 本病是冠心病的等危症，引起冠状动脉粥样硬化的危险因素通常也会引发本病。发病机制参见本篇第四章动脉粥样硬化。吸烟使发病率增加 2～5 倍，糖尿病使发病率增加 2～4 倍。,"{""可进入抽样复核后归并"": 2, ""阻断_证据文本不足"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,下肢动脉硬化闭塞症,下肢动脉硬化闭塞症,follow_up_prognosis,可自动采用,exact,1,0,1,0,0,0,1,,,"{""阻断_证据文本不足"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,下肢动脉硬化闭塞症,下肢动脉硬化闭塞症,treatment,可自动采用,exact,1,0,1,0,0,0,1,,,"{""阻断_证据文本不足"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,不稳定型心绞痛,不稳定型心绞痛和非 ST 段抬高型心肌梗死,classification_risk,可自动采用,manual_synonym_rule,4,3,1,1,2,0,1,危险分层；危险分层；危险分层,【分级和危险分层】 UA/NSTEMI 病人临床表现严重程度不一，主要是由于基础冠脉病变严重程度和累及范围不同，同时形成急性血栓（进展至 STEMI）的危险性大小不同。Braunwald 根据心绞痛的 || 表 3-4-3 不稳定型心绞痛或非 ST 段抬高型心肌梗死的危险分层和治疗策略建议 || 危险分层 临床标准 治疗策略建议,"{""可进入抽样复核后归并"": 3, ""阻断_证据文本不足"": 1}"
历史候选池归并风险，不作为当前骨架缺陷,不稳定型心绞痛,不稳定型心绞痛和非 ST 段抬高型心肌梗死,follow_up_prognosis,可自动采用,manual_synonym_rule,4,3,1,0,3,0,2,预后良好；预后良好；预后不良,2. 其他疾病引起的心绞痛 严重主动脉瓣狭窄或关闭不全、风湿性冠脉炎、梅毒性主动脉炎引起冠脉口狭窄或闭塞、肥厚型心肌病、X 综合征等，要根据其临床表现来进行鉴别。其中 X 综合征多见于女性，ECG 负 || 在戒烟、戒酒的基础上，钙通道阻滞剂和硝酸酯类药物是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔。β受体拮抗剂可能会加重或诱发痉挛，不能单独用于变异型心绞痛病人，但伴有固定性狭窄的病人并非禁 || 在戒烟、戒酒的基础上，钙通道阻滞剂和硝酸酯类药物是治疗冠脉痉挛的主要手段，考虑微血管痉挛者，可使用尼可地尔。β受体拮抗剂可能会加重或诱发痉挛，不能单独用于变异型心绞痛病人，但伴有固定性狭窄的病人并非禁,"{""可进入抽样复核后归并"": 3, ""阻断_证据文本不足"": 1}"
