decision,reason,rel,entityType,target_code,target_name,source_name,batch_id,evidence_excerpt
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-9E09236C2664F8,静脉血栓症-肾功能-全书回捞证据-16825-2664F8,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【临床表现】 RVT 的临床表现取决于肾静脉阻塞的范围、程度和快慢等。急性 RVT 时病人可出现恶心呕吐，患侧腰肋痛，血白细胞升高，血尿，肾功能受损，影像学检查可发现患侧肾体积增大。这些表现易与肾绞痛或肾盂肾炎混淆。慢性 RVT 起病相对隐匿，可引起肾小管功能异常，出现肾性糖尿、氨基酸尿、尿液酸化功能障碍和高磷酸盐尿等。肾病综合征并发 RVT 可出现尿蛋白显著增多。10%～30%的慢性 RVT 可出现血栓脱落引起的肺栓塞，肺通气- 血流灌注扫描异常，其中大多数病人没有症状。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-5BC94FB6384D29,静脉血栓症-肾功能-全书回捞证据-3557-384D29,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,诊病人、年轻病人（尤其是女性病人）、妊娠期病人、对造影剂过敏病人、严重的肾功能不全病人等。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-CB8AB559224FEB,静脉血栓症-肾功能-全书回捞证据-3573-224FEB,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（2）血流动力学稳定的疑诊病人：CTPA 为首选的确诊检查手段，如存在 CTPA 检查相对禁忌（如造影剂过敏、肾功能不全、妊娠等），建议选择其他影像学确诊检查，包括 V/Q 显像、MRPA。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-871CA0855C2F9C,静脉血栓症-肿瘤-全书回捞证据-10263-5C2F9C,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【预后】 急性心包炎的预后取决于病因。特发性急性心包炎是一种自限性疾病，病程较短，部分病人无显著并发症，长期预后良好。如若并发于急性心肌梗死、恶性肿瘤或系统性红斑狼疮等，则预后不良。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-414533F46B517E,静脉血栓症-肿瘤-全书回捞证据-10991-6B517E,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）流行病学、病因及发病机制 VTE 是继急性心肌梗死和脑卒中之后第三大常见的血管疾病，且由于人口老龄化等因素，VTE 年均患病率呈不断上升趋势。DVT 主要是由静脉壁损伤、血液淤滞及高凝状态所引起。遗传性危险因素包括抗凝血酶缺乏、C 蛋白缺乏、S 蛋白缺乏、Ⅴ因子 Leiden突变、凝血酶原基因突变等。获得性危险因素包括高龄、VTE 个人史、恶性肿瘤、肥胖等。触发因素如手术、制动、妊娠、过量雌激素等，会增加 DVT 的风险。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-EFED828327E3B0,静脉血栓症-肿瘤-全书回捞证据-11003-27E3B0,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. D- 二聚体 DVT 时，血液中 D- 二聚体的浓度升高。该检测对 DVT 的敏感性超过 95%，但特异性较低。高龄、炎症、感染、恶性肿瘤等也可使 D- 二聚体升高。若 D- 二聚体水平正常，基本上可排除 DVT。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-E357D74BA5DE39,静脉血栓症-肿瘤-全书回捞证据-11019-A5DE39,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,维持在 2.0～3.0。急性近段 DVT 的抗凝至少 3 个月，以防复发。对复发性病例或恶性肿瘤等高凝状态不能消除的病例，抗凝治疗的持续时间可无限制。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-024A5616F3B020,静脉血栓症-肿瘤-全书回捞证据-11027-F3B020,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【浅静脉血栓形成】 本症是血栓性浅静脉炎的主要临床表现，在曲张的静脉中也常发生，多伴发于持久、反复静脉输液时。由于静脉壁有不同程度的炎性病变，腔内血栓常与管壁粘连，不易脱落。少部分病人的浅静脉血栓可蔓延，导致深静脉血栓。游走性浅静脉血栓往往是恶性肿瘤的征象，也可见于闭塞性血栓性脉管炎。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-603871349852A8,静脉血栓症-肿瘤-全书回捞证据-11203-9852A8,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,肿瘤治疗全周期均应进行血压监测与管理。血压控制目标是＜140/90mmHg，如病人耐受性良好，建议控制在 130/80mmHg 以下。出现肿瘤治疗相关高血压时，如血压＜160/100mmHg，可首选ACEI/ARB，如血压控制不达标，再联用二氢吡啶类钙通道阻滞剂治疗；如血压≥160/100mmHg，应ACEI/ARB 联合二氢吡啶类钙通道阻滞剂治疗；对于合并冠心病、心衰的病人，应考虑使用β受体拮抗剂；如为难治性高血压，可联用醛固酮受体拮抗剂（如螺内酯）、α受体拮抗剂、硝酸酯类药物、肼屈嗪等；如血压控制不满意，需考虑
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-95BEDDB5F697A2,静脉血栓症-肿瘤-全书回捞证据-11205-F697A2,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,第五节 | 肿瘤治疗相关的血栓性疾病
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-D6731180636D49,静脉血栓症-肿瘤-全书回捞证据-11207-636D49,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）静脉血栓栓塞症 肿瘤相关静脉血栓栓塞症（VTE）包括深静脉血栓形成、肺栓塞和中心静脉导管相关血栓形成。肿瘤病人 VTE 的发生率可高达 20%，同时也是肿瘤病人外科手术后最常见的死因之一。其发生与肿瘤类型、部分肿瘤治疗药物及病人本身的血栓危险因素如高龄、卧床、肥胖、感染等相关。VTE 发生率较高的肿瘤包括：脑肿瘤、胰腺癌、胃癌、肺癌、肾癌、淋巴瘤及骨髓瘤。肿瘤通过释放促炎因子及促凝血物质、血小板增多及功能亢进、降低纤溶蛋白溶解功能使宿主处于高凝状态，诱导静脉血栓形成。VTE 的防治详见本篇第十二章。但肿瘤病人
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-408A4E092A86A2,静脉血栓症-肿瘤-全书回捞证据-11209-2A86A2,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）动脉血栓性疾病 肿瘤病人的动脉血栓事件发生率约为 1%，转移性胰腺癌、肺癌、乳腺癌、结直肠癌的动脉血栓发生率相对较高，并与蒽环类、顺铂及紫杉烷类药物治疗相关。血栓事件可能由上述药物的血管毒性引起，也可能继发于房颤。VEGF 抑制剂也与动脉血栓形成相关，病人在接受VEGF 抑制剂治疗过程中出现动脉血栓事件，应停用该药，并规范抗动脉血栓治疗。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-12699AF625C0ED,静脉血栓症-肿瘤-全书回捞证据-11211-25C0ED,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,第六节 | 肿瘤治疗相关的其他心血管疾病
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-FD94ED7E56C14B,静脉血栓症-肿瘤-全书回捞证据-11227-56C14B,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（三）肿瘤治疗相关的肺动脉高压 肿瘤病人可罹患各种类型的肺动脉高压（pulmonary hyper- tension，PH）。卡非佐米、达沙替尼、泊那替尼等可导致 1 型 PH；蒽环类药物等可导致 CTRCD，进而引起 2 型 PH；博来霉素等药物、胸部放疗可通过导致肺纤维化引起 3 型 PH；因常合并 VTE，肿瘤病人
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-3B3BCEA12E11CC,静脉血栓症-肿瘤-全书回捞证据-11229-2E11CC,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,4 型 PH 最常见；肺肿瘤血栓性微血管病可导致 5 型 PH。肿瘤病人 PH 诊治参见第二篇第十二章，如PH 与肿瘤治疗相关，则考虑必要时停用相应抗肿瘤药物。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-12B6BD1F439956,静脉血栓症-肿瘤-全书回捞证据-1555-439956,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. CAP 是指在医院外罹患的感染性肺实质（含肺泡壁，即广义上的肺间质）炎症，包括具有明确潜伏期的病原体感染在入院后于潜伏期内发病的肺炎。其临床诊断依据是：①社区发病。②肺炎相关临床表现：a. 新近出现的咳嗽、咳痰或原有呼吸道疾病症状加重并出现脓性痰，伴或不伴胸痛/ 呼吸困难/咯血；b. 发热；c. 肺实变体征和/或闻及湿啰音；d.WBC＞10×109/L 或＜4×109/L，伴或不伴中性粒细胞核左移。③胸部影像学检查显示片状、斑片状浸润性阴影或间质性改变，伴或不伴胸腔积液。符合①、③及②中任何 1 项，并除外肺
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-564038F004D638,静脉血栓症-肿瘤-全书回捞证据-1575-04D638,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（2）肺癌：多无急性感染中毒症状，有时痰中带血丝，血白细胞计数不高。但肺癌可伴发阻塞性肺炎，经抗菌药物治疗炎症消退后肿瘤阴影渐趋明显，或可见肺门淋巴结肿大，有时出现肺不张。若抗菌药物治疗后肺部炎症不见消散，或消散后于同一部位再次出现肺炎，应密切随访。对有吸烟史及年龄较大的病人，必要时做 CT、MRI、支气管镜和痰脱落细胞等检查，以免贻误诊断。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-A6CE1C6921EFA7,静脉血栓症-肿瘤-全书回捞证据-1577-21EFA7,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（3）肺栓塞：多有静脉血栓的危险因素，如血栓性静脉炎、心肺疾病、创伤、手术和肿瘤等病史，呼吸困难较明显，可发生咯血、晕厥。X 线胸片示区域性肺血管纹理减少，有时可见尖端指向肺门的楔形阴影。动脉血气分析常见低氧血症及低碳酸血症。D- 二聚体、CT 肺动脉造影、放射性核素肺通气 / 灌注扫描和 MRI 等检查可帮助鉴别。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-0175B2F661822D,静脉血栓症-肿瘤-全书回捞证据-21161-61822D,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,特点是有血栓家族史，无明显诱因的多发性、反复的血栓形成，年轻时（ ＜45 岁）发病，对常规抗血栓治疗效果不佳，较常见的是遗传性 PC 缺陷症。获得性易栓症可见于恶性肿瘤、肾病综合征及抗磷脂综合征。
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-4B87F838364254,静脉血栓症-肿瘤-全书回捞证据-21183-364254,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（一）去除血栓形成诱因，治疗基础疾病 如防治动脉粥样硬化，控制糖尿病、感染，治疗肿瘤等。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-240DADEEF04C2E,静脉血栓症-肿瘤-全书回捞证据-3429-F04C2E,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,肺栓塞（pulmonary embolism，PE）是以各种栓子阻塞肺动脉或其分支为发病原因的一组疾病或临床综合征的总称，包括肺血栓栓塞症（pulmonary thromboembolism，PTE）、脂肪栓塞综合征、羊水栓塞、空气栓塞、肿瘤栓塞等。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-74BA535C3BB7D1,静脉血栓症-肿瘤-全书回捞证据-3443-3BB7D1,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,获得性危险因素指后天获得的易导致 VTE 发生的多种病理生理异常，多为暂时性或可逆性。恶性肿瘤是 VTE 重要的危险因素，肿瘤活动期 VTE 风险显著增加。VTE 与动脉性疾病有某些共同的危险因素，如吸烟、肥胖、高胆固醇血症、高血压病和糖尿病等。心肌梗死和心力衰竭也能够增加 VTE 的风险。年龄是 VTE 发生的独立危险因素，VTE 的发病率随年龄的增长逐渐增高。部分病人经较全面的检查也不能明确危险因素，称为特发性 VTE。部分特发性 VTE 病人存在隐匿性恶性肿瘤，应注意筛查和随访。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-746FB8678AB178,静脉血栓症-肿瘤-全书回捞证据-3583-8AB178,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,对不明原因的 PTE 病人及考虑存在遗传性易栓症倾向的病人（早发、复发、少见部位 VTE、家族史），可考虑进行基因检测；对于老年病人，应警惕潜在的恶性肿瘤并密切随访。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-B7E9839F559914,静脉血栓症-肿瘤-全书回捞证据-3679-559914,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 抗凝疗程 对于明确诊断的急性 PTE，如果无特殊情况，均应接受至少 3 个月的抗凝治疗。继发于短暂或可逆危险因素的初发病人，抗凝治疗满 3 个月后，如果急性 PTE 治愈，可考虑停药；对于无短暂或可逆危险因素，包括复发性 VTE（即至少有一次 PTE 或 DVT 发作）、抗磷脂综合征、遗传性易栓症的病人等，建议延长抗凝时间；对初发 PTE 且没有可识别的危险因素、伴持续性危险因素、伴有较轻的短暂或可逆性危险因素的病人，可考虑延长抗凝时间，并进一步寻找或去除相关危险因素。对于合并肿瘤的 PTE 病人，建议长期甚
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-4F39D55B0FB849,静脉血栓症-肿瘤-全书回捞证据-4121-0FB849,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（1）外观：漏出液多为淡黄色，透明清亮，静置不凝固，比重＜1.016～1.018。渗出液稍混浊，易有凝块，比重＞1.018。血性胸腔积液呈洗肉水样或静脉血样，多见于肿瘤、结核和肺栓塞。乳状胸腔积液多为乳糜胸，多由肿瘤、寄生虫、外伤（胸科手术、胸部外伤）或结核等原因导致胸导管压迫或破裂。巧克力色胸腔积液考虑阿米巴肝脓肿破溃入胸腔的可能。黑色胸腔积液可能为曲霉感染。黄绿色胸腔积液多见于类风湿关节炎。
keep_evidence,证据文本/来源含VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-D0397A7C08B49C,静脉血栓症-肿瘤-全书回捞证据-445-08B49C,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,限制性通气障碍性肺疾病肺实质疾病 神经肌肉疾病 胸壁 / 胸膜疾病 肺血管疾病 感染性肺疾病 恶性肿瘤 睡眠呼吸障碍性疾病 间质性肺疾病 / 弥漫性实质性肺疾病，包括特发性肺纤维化、结节病、过敏性肺炎、尘肺等 肌萎缩侧索硬化症吉兰 - 巴雷综合征 脊柱后、侧凸胸腔积液 胸膜增厚 肺血栓栓塞症肺动脉高压 肺炎（社区获得性肺炎、医院获得性肺炎等）肺结核 肺真菌病 新发呼吸道传染病（COVID-19 等） 气管支气管炎支气管肺癌 肺转移瘤 / 癌 睡眠呼吸暂停综合征
delete_high_confidence,Evidence文本未命中VTE/PTE/DVT语义,supported_by_evidence,Evidence,EVD-CARD-FULLBOOK-61498C21007F02,静脉血栓症-肿瘤-全书回捞证据-459-007F02,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,性进行性加重的呼吸困难多见于慢阻肺病和特发性肺纤维化等间质性肺疾病。在分析呼吸困难时还应注意是吸气性还是呼气性呼吸困难，前者见于肿瘤或异物堵塞引起的大气道狭窄，喉头水肿，喉、气管炎症等；后者主要见于支气管哮喘、慢阻肺病等。
